npr1_db,metric1,npr2_db,metric2,amp
20.842159,5.41460705e+00,5.091657,3.46744561e+00,2
20.841599,1.38942158e+00,5.131917,3.46744561e+00,2
20.977060,1.38942158e+00,5.163231,3.46744561e+00,2
20.926828,1.38942158e+00,5.108415,3.46744561e+00,2
20.787487,1.38942158e+00,5.231804,3.46744561e+00,2
20.881935,1.38942158e+00,5.126489,3.46744561e+00,2
20.745766,5.35494709e+00,5.179914,3.46744561e+00,2
20.848892,5.55746174e+00,5.192204,3.46744561e+00,2
20.987610,5.55746174e+00,5.098094,2.63209891e+00,2
20.904200,3.33469748e+00,5.147628,2.63209891e+00,2
20.914423,3.33469748e+00,5.222569,2.63209891e+00,2
20.897991,3.33469748e+00,5.103354,2.49912548e+00,2
20.976883,3.33469748e+00,5.282845,2.49912548e+00,2
20.679295,3.33469748e+00,5.140677,2.49912548e+00,2
20.985811,3.33469748e+00,5.120056,2.49912548e+00,2
20.976393,3.33469748e+00,5.160428,2.49912548e+00,2
21.020840,3.33469748e+00,5.116629,2.49912548e+00,2
20.882196,3.33469748e+00,5.133151,2.49912548e+00,2
24.370270,7.28365850e+00,8.658709,nan,3
24.420761,1.14105499e+00,8.646009,nan,3
24.432562,1.14105499e+00,8.627854,1.39646709e+00,3
24.304142,1.14105499e+00,8.636361,8.65676165e-01,3
24.361492,1.52653491e+00,8.683160,8.65676165e-01,3
24.271091,1.39303076e+00,8.683301,8.65676165e-01,3
24.457743,1.39303076e+00,8.679486,8.65676165e-01,3
24.498447,3.27274561e+00,8.708055,8.65676165e-01,3
24.409821,4.19138145e+00,8.635221,8.65676165e-01,3
24.492559,2.87505388e+00,8.630771,3.01199913e+00,3
24.550274,1.64482653e+00,8.607266,3.01199913e+00,3
24.312134,1.94647861e+00,8.670443,1.75035465e+00,3
24.488413,1.46816766e+00,8.705875,3.13398290e+00,3
24.474705,1.34016228e+00,8.753990,3.62226033e+00,3
24.352701,1.34016228e+00,8.531195,3.62226033e+00,3
24.285072,2.02113986e+00,8.664795,1.41335738e+00,3
24.403963,1.50446677e+00,8.654444,1.41335738e+00,3
24.477966,1.50446677e+00,8.773048,4.01922607e+00,3
24.186497,3.03702021e+00,8.568409,5.57360268e+00,3
24.481178,4.24650192e+00,8.673613,5.57360268e+00,3
24.332569,4.24650192e+00,8.697190,7.87992477e+00,3
24.361298,9.53366160e-01,8.615263,1.49102390e+00,3
24.503782,9.53366160e-01,8.597982,1.49102390e+00,3
24.377964,9.53366160e-01,8.640004,1.49102390e+00,3
24.400066,9.53366160e-01,8.757576,1.49102390e+00,3
24.466366,9.53366160e-01,8.682193,1.49102390e+00,3
24.446743,1.89571762e+00,8.680103,8.50277138e+00,3
24.232807,2.95411563e+00,8.717886,8.50277138e+00,3
24.343298,1.35015142e+00,8.629594,8.50277138e+00,3
24.289530,1.35015142e+00,8.655802,8.50277138e+00,3
24.507175,1.66392112e+00,8.654884,8.50277138e+00,3
24.364449,1.24046021e+01,8.638342,1.37933028e+00,3
24.409006,1.24046021e+01,8.641706,1.99317181e+00,3
26.825089,nan,11.187637,3.72265077e+00,4
27.005913,nan,11.152392,3.72265077e+00,4
27.031433,5.53786182e+00,11.232338,3.72265077e+00,4
26.804811,3.76960015e+00,11.152596,2.82880831e+00,4
26.819397,3.76960015e+00,11.131342,1.51043332e+00,4
26.990025,3.76960015e+00,11.144076,1.51043332e+00,4
26.830959,5.97081137e+00,11.069480,1.51043332e+00,4
26.988842,1.33350408e+00,11.222100,1.41663265e+00,4
26.952602,2.02829409e+00,11.063556,1.41663265e+00,4
26.858604,2.02829409e+00,11.077560,1.41663265e+00,4
26.966915,2.86849976e+00,11.093967,1.41663265e+00,4
27.061455,1.47582531e+00,11.169062,2.94606328e+00,4
26.893847,1.47582531e+00,11.103182,2.94606328e+00,4
26.927309,2.96922445e+00,11.142021,2.85644484e+00,4
26.851080,3.02708864e+00,11.208983,2.85644484e+00,4
27.002356,4.30994892e+00,11.088217,2.85644484e+00,4
26.781408,4.30994892e+00,11.118902,1.74006796e+00,4
26.945141,2.39215660e+00,11.131687,1.74006796e+00,4
26.834885,2.39215660e+00,11.116875,4.43293715e+00,4
26.771223,2.39215660e+00,11.143694,4.43293715e+00,4
27.036770,2.39215660e+00,11.215648,4.43293715e+00,4
26.777613,2.39215660e+00,11.120794,4.43293715e+00,4
26.825638,2.39215660e+00,11.185321,4.43293715e+00,4
26.914631,3.83855343e+00,11.145914,2.69610262e+00,4
26.895725,3.83855343e+00,11.194160,2.69610262e+00,4
26.962721,1.61458051e+00,11.091793,1.85416961e+00,4
