npr1_db,metric1,npr2_db,metric2,amp
6.874916,2.95525787e+02,-8.941859,-5.81515320e+02,0.4
6.845858,-3.14735596e+02,-8.874495,-6.57329025e+01,0.4
6.867567,-4.20681610e+02,-8.880051,-2.63444550e+02,0.4
6.877504,3.46759300e+01,-8.876363,-5.64873596e+02,0.4
6.755122,-6.08783691e+02,-8.967159,1.27674683e+02,0.4
6.787735,-4.84509491e+02,-8.866911,-5.66205750e+02,0.4
6.832680,3.84599884e+02,-8.866029,1.26803909e+02,0.4
6.750233,6.87562790e+01,-8.937611,-5.85949097e+02,0.4
6.816580,-3.17812592e+02,-8.889130,1.40646301e+02,0.4
6.999784,-6.41704163e+02,-8.841331,1.24972061e+02,0.4
6.931425,6.46819275e+02,-8.834447,1.37819458e+02,0.4
6.748757,-1.04118500e+02,-8.864430,4.89607353e+01,0.4
6.858525,5.09006805e+01,-8.875877,1.29655441e+02,0.4
6.967482,-4.32985382e+01,-8.845332,-5.79291809e+02,0.4
6.782622,-2.95683655e+02,-8.884870,1.25850525e+02,0.4
6.878338,-3.35658684e+01,-8.782950,-5.82944153e+02,0.4
6.743203,-3.35929451e+01,-8.809784,-3.87132660e+02,0.4
6.889791,-3.82112244e+02,-8.836707,-3.92389374e+02,0.4
6.907947,-4.32982208e+02,-8.817066,5.67999878e+01,0.4
6.849603,-3.35272064e+02,-8.843078,-4.89334198e+02,0.4
8.719394,2.77076050e+02,-6.984290,-1.86454178e+02,0.5
8.938979,-5.05888367e+01,-6.949908,1.38733871e+02,0.5
8.895524,-4.82653778e+02,-6.912096,1.36001877e+02,0.5
8.799486,-3.50943970e+02,-6.805383,1.27166397e+02,0.5
8.708872,4.16627258e+02,-6.966409,-7.29584427e+01,0.5
8.919409,3.17992310e+02,-6.960588,1.16058022e+02,0.5
8.910798,-2.62597717e+02,-6.894863,-5.84748291e+02,0.5
8.850750,3.16516174e+02,-6.942419,-5.65968689e+02,0.5
8.809256,2.65918304e+02,-6.931554,1.22320122e+02,0.5
8.733000,6.90182983e+02,-6.919611,-3.97077942e+02,0.5
8.863894,-5.95299988e+02,-6.915767,-3.97240723e+02,0.5
8.903172,4.11931519e+02,-6.935378,-3.81564819e+02,0.5
8.864811,-1.48792448e+01,-6.913772,1.19203468e+02,0.5
8.898883,-3.40609253e+02,-6.944821,2.33602890e+02,0.5
8.705281,-1.54016693e+02,-6.955504,-3.85731659e+02,0.5
8.932704,1.09079771e+01,-6.838808,3.78228912e+02,0.5
8.821075,6.26014221e+02,-6.892317,-3.92654022e+02,0.5
8.879673,-5.59826660e+02,-6.945395,2.48628540e+02,0.5
8.814939,-2.39949142e+02,-6.837704,1.17305458e+02,0.5
8.944742,1.87042633e+02,-6.909882,1.10664909e+02,0.5
8.996076,-2.05607651e+02,-6.975540,1.24728783e+02,0.5
8.828565,4.04347565e+02,-6.914010,-5.79248535e+02,0.5
8.749233,3.33462097e+02,-6.960294,-6.99948349e+01,0.5
8.750492,3.09531494e+02,-6.911002,1.27615341e+02,0.5
8.937834,-1.28901749e+02,-6.844633,-5.68997681e+02,0.5
8.850613,-1.21051437e+02,-6.843156,1.24354385e+02,0.5
8.751058,6.12818359e+02,-6.952958,-2.43465836e+02,0.5
8.925457,1.56365433e+02,-6.923167,-5.85282104e+02,0.5
8.766175,3.00320792e+00,-6.906281,-2.70907715e+02,0.5
8.859186,3.30296661e+02,-6.941843,1.34681244e+02,0.5
8.891910,3.38701706e+01,-6.968558,1.07053251e+01,0.5
8.841434,-2.96759430e+02,-6.923341,1.23637650e+02,0.5
8.867974,2.12597031e+02,-6.870461,-4.97484863e+02,0.5
8.967709,4.82209587e+00,-6.870654,1.30086990e+02,0.5
8.896583,4.32557068e+02,-6.823658,-5.80771790e+02,0.5
8.848528,4.03367737e+02,-6.852327,1.37567963e+02,0.5
8.790948,-5.08099457e+02,-6.871094,-5.99865845e+02,0.5
8.903706,-3.10438660e+02,-6.872900,-5.79109802e+02,0.5
8.786083,-7.38161499e+02,-6.887884,1.31927017e+02,0.5
8.879279,-4.16698120e+02,-6.916164,1.26630806e+02,0.5
8.918915,-3.51870514e+02,-6.959339,-5.91080872e+02,0.5
8.905387,6.86104813e+01,-6.919136,-1.06272827e+02,0.5
8.834539,3.48321899e+02,-6.916146,-5.12606689e+02,0.5
8.857196,2.95467743e+02,-7.012506,2.53235138e+02,0.5
8.881390,2.67225342e+02,-6.960713,1.18892670e+02,0.5
8.809933,5.65941589e+02,-6.912863,1.28430939e+02,0.5
8.870872,-6.96168747e+01,-6.870528,1.15562897e+02,0.5
8.916128,-5.38436707e+02,-6.849193,-1.75817551e+02,0.5
8.769140,-1.28119095e+02,-6.886176,-5.87612122e+02,0.5
8.815874,3.49995270e+02,-6.918003,-4.86878052e+02,0.5
8.783776,-6.35539124e+02,-6.942726,-3.85034698e+02,0.5
8.812344,1.58986328e+02,-6.818512,1.30567490e+02,0.5
8.870759,3.33512909e+02,-6.839163,-4.95447296e+02,0.5
8.858165,5.63504761e+02,-6.962351,1.29098755e+02,0.5
8.943974,-3.79336975e+02,-6.905651,-5.72131042e+02,0.5
8.727389,-5.86585571e+02,-6.882746,-1.88614616e+01,0.5
8.812138,6.04197021e+02,-6.895723,-5.72547791e+02,0.5
8.939067,5.53439148e+02,-6.871119,-5.72689758e+02,0.5
8.864045,2.59295837e+02,-6.909594,-6.34575195e+02,0.5
8.824657,-7.28469116e+02,-6.983955,-1.11484451e+01,0.5
8.848161,-6.30942017e+02,-6.932704,-2.75021332e+02,0.5
8.751756,-7.40396729e+02,-6.904766,1.28120041e+02,0.5
8.904325,-5.58794983e+02,-6.823707,1.12530647e+02,0.5
8.765970,6.21513428e+02,-6.917070,-2.52851318e+02,0.5
8.766605,-1.83282532e+02,-6.943772,-5.72643677e+02,0.5
8.806590,-4.98907623e+02,-6.939974,2.55197678e+01,0.5
8.958099,-3.54893402e+02,-6.932037,1.21089569e+02,0.5
8.748077,-1.18040459e+02,-6.961504,-3.04002672e-01,0.5
8.924534,3.81494370e+01,-6.947809,-5.02111237e+02,0.5
8.909015,3.19552094e+02,-6.874884,-5.81682678e+02,0.5
8.921777,-3.21068695e+02,-6.860680,-2.74836456e+02,0.5
8.883573,7.11361877e+02,-6.926877,1.28218323e+02,0.5
8.901875,5.40517090e+02,-6.926929,1.12610130e+02,0.5
8.895476,-3.73960571e+02,-6.970510,-8.62145309e+01,0.5
8.883437,-4.13162018e+02,-6.837096,-5.60315552e+02,0.5
8.761292,-5.26270691e+02,-6.955342,-5.84449585e+02,0.5
8.901259,-2.03604507e+02,-6.850004,-2.65284729e+02,0.5
8.999826,3.49058319e+02,-6.935850,-4.86136810e+02,0.5
8.763509,-4.60340607e+02,-6.891215,1.35228683e+02,0.5
10.543996,-6.53827515e+02,-5.433603,6.78861847e+01,0.6
10.353024,4.31933380e+02,-5.355635,-7.27571335e+01,0.6
10.512449,1.30837341e+02,-5.311084,-5.83500305e+02,0.6
10.309599,-5.11610748e+02,-5.297073,9.30159836e+01,0.6
10.397266,3.32099518e+02,-5.464110,-5.66579163e+02,0.6
10.412638,-7.60712910e+00,-5.364921,-4.89533356e+02,0.6
10.414524,2.54515335e+02,-5.414618,-1.09372787e+01,0.6
10.527275,1.45401184e+02,-5.282821,1.34455994e+02,0.6
10.515580,1.51486877e+02,-5.321572,-7.25109863e+01,0.6
10.415526,-6.29744446e+02,-5.317457,1.29703247e+02,0.6
10.512395,-7.31195923e+02,-5.388257,2.74132263e+02,0.6
10.438292,3.91914093e+02,-5.346268,-2.61517395e+02,0.6
10.520412,5.24760193e+02,-5.309149,-5.53160217e+02,0.6
10.445164,7.02026443e+01,-5.369959,-2.49314850e+02,0.6
10.533863,-5.35622803e+02,-5.354386,-6.54582397e+02,0.6
10.410816,4.78064758e+02,-5.299556,4.99856644e+01,0.6
10.474969,-7.12419128e+02,-5.335230,1.27273582e+02,0.6
10.424877,-2.39208038e+02,-5.300792,-5.76395935e+02,0.6
10.528489,4.25265045e+02,-5.362949,1.40225494e+02,0.6
10.430236,3.35457825e+02,-5.416644,-3.66980225e+02,0.6
10.293621,1.92403854e+02,-5.418894,3.03480316e+02,0.6
10.415445,4.96957062e+02,-5.241402,3.76425568e+02,0.6
10.278822,-2.66909256e+01,-5.290481,-2.77966034e+02,0.6
10.408145,-5.42843018e+02,-5.336202,-3.83338135e+02,0.6
10.308004,6.94399719e+01,-5.235481,-2.66757568e+02,0.6
10.499594,5.88532715e+02,-5.311916,-4.97342010e+02,0.6
10.316252,-3.54284134e+01,-5.194239,1.26940002e+02,0.6
10.331727,1.79322327e+02,-5.189826,2.97457695e+00,0.6
10.442135,-5.83259399e+02,-5.311317,-5.55684265e+02,0.6
10.515328,-1.91930695e+02,-5.315495,4.76802864e+01,0.6
10.325528,-1.26024979e+02,-5.354370,-6.33052969e+00,0.6
10.453405,-2.43935211e+02,-5.301258,1.32603226e+02,0.6
10.304792,4.35667358e+02,-5.299654,-6.22933105e+02,0.6
10.524094,-9.33505325e+01,-5.378713,-3.11631256e+02,0.6
10.511285,-1.93740723e+02,-5.265336,-8.14804688e+01,0.6
10.506338,-6.63631592e+02,-5.419456,1.18657143e+02,0.6
10.383430,-3.43683197e+02,-5.331808,4.63092155e+01,0.6
10.248316,-4.51560394e+02,-5.407904,-2.73039795e+02,0.6
10.464439,-4.48860657e+02,-5.299537,-5.65384827e+02,0.6
10.284790,-3.12967651e+02,-5.291712,-3.78149048e+02,0.6
10.641269,-2.23217834e+02,-5.310815,-7.66137314e+00,0.6
10.369725,-3.98593750e+02,-5.360457,1.30770706e+02,0.6
10.490504,4.91302460e+02,-5.247145,1.35745148e+02,0.6
10.389724,6.31902039e+02,-5.326647,1.26469803e+02,0.6
10.358545,5.86673706e+02,-5.194693,-1.75766876e+02,0.6
10.424624,-3.08935730e+02,-5.337694,-3.98044281e+02,0.6
10.287371,1.20049065e+02,-5.297062,-2.49065872e+02,0.6
10.471323,5.32112549e+02,-5.250257,-3.42208435e+02,0.6
10.520662,-6.97178589e+02,-5.206988,-5.55900940e+02,0.6
10.415730,-3.19043549e+02,-5.320135,-3.85520813e+02,0.6
10.364000,1.32250443e+02,-5.374677,1.44968582e+02,0.6
10.379439,3.80118378e+02,-5.300828,-5.57572876e+02,0.6
10.504522,8.17978897e+01,-5.392826,1.17337868e+02,0.6
10.497602,-3.79343018e+02,-5.276227,-3.01295898e+02,0.6
10.571789,7.37736359e+01,-5.364657,1.27897102e+02,0.6
10.264284,2.74337646e+02,-5.364428,3.00470886e+02,0.6
10.317715,-3.58275330e+02,-5.338101,-6.81671829e+01,0.6
10.228728,7.60928879e+01,-5.364540,-5.88398193e+02,0.6
10.503023,2.79705566e+02,-5.270401,-6.07779053e+02,0.6
10.438522,2.41758404e+01,-5.301130,-2.00008743e+02,0.6
10.460238,3.56935028e+02,-5.368365,-5.80532654e+02,0.6
10.507952,5.34067106e+00,-5.278546,-6.59159088e+01,0.6
11.786627,1.19405075e+02,-3.988329,1.01356117e+02,0.7
11.926041,2.76829834e+02,-3.975583,-3.09154083e+02,0.7
11.792459,2.53761566e+02,-4.058498,-2.84525269e+02,0.7
11.800714,-7.32448975e+02,-3.993679,-6.15244675e+00,0.7
11.906647,-2.19672745e+02,-3.968048,-2.62294952e+02,0.7
11.654792,3.59473755e+02,-4.027996,-4.00320892e+01,0.7
11.831608,-2.97034180e+02,-4.062522,2.37014221e+02,0.7
11.745915,2.46019730e+02,-3.938473,-2.55247894e+02,0.7
11.806234,2.23997803e+02,-3.989726,5.88584595e+02,0.7
11.577668,5.53812256e+02,-3.945869,1.34377029e+02,0.7
11.922111,4.79840759e+02,-3.876662,-2.46089920e+02,0.7
11.846638,-3.23723267e+02,-3.995759,-3.56478058e+02,0.7
11.818531,-2.43376648e+02,-3.972527,-5.64974976e+02,0.7
11.698990,-5.49299561e+02,-4.055224,-5.78867126e+02,0.7
11.847449,-3.99135193e+02,-4.042152,-3.28168427e+02,0.7
11.590073,-5.43837036e+02,-4.018988,-6.87263565e+01,0.7
11.792631,6.10985168e+02,-3.895749,-3.94201996e+02,0.7
11.584450,-6.63483047e+01,-3.961257,-2.85491791e+02,0.7
11.902696,3.28274750e+02,-4.006535,-1.85191437e+02,0.7
11.758667,2.72994629e+02,-4.044864,-3.87110413e+02,0.7
11.847733,3.88118805e+02,-4.009138,-5.70986023e+01,0.7
11.835799,-2.21078629e+02,-3.959105,-2.80655785e+01,0.7
11.688723,-2.60661377e+02,-4.048235,-3.10578308e+02,0.7
11.745773,1.28242584e+02,-4.000331,4.39808563e+02,0.7
11.712352,4.44255890e+02,-4.074902,6.18839760e+01,0.7
11.661344,3.82207092e+02,-4.043194,-5.78748474e+02,0.7
11.628054,6.62456421e+02,-3.965323,2.63676971e+02,0.7
11.878359,3.26108894e+01,-3.890721,-3.23842712e+02,0.7
11.883774,2.35328659e+02,-3.998191,3.62701080e+02,0.7
11.752131,5.87403015e+02,-4.034377,-5.74531311e+02,0.7
11.656506,-2.53391754e+02,-3.899932,-5.79481049e+01,0.7
11.788143,5.29093872e+02,-3.933911,-3.88198730e+02,0.7
12.954663,-2.08228806e+02,-2.771341,-5.74287598e+02,0.8
12.902220,4.57454559e+02,-2.934829,1.58765030e+02,0.8
13.017078,4.54644318e+02,-2.863744,4.96298714e+01,0.8
12.896864,2.65058624e+02,-2.850400,-3.95667084e+02,0.8
13.000181,-4.07961487e+02,-2.900875,1.43618744e+02,0.8
12.819276,5.16120667e+02,-2.845011,1.31899582e+02,0.8
12.943651,-4.45766693e+02,-2.706810,-3.82424469e+02,0.8
12.813822,-3.72020660e+02,-2.750356,1.31598648e+02,0.8
12.764869,5.33019409e+02,-2.768138,-7.04738892e+02,0.8
12.899486,4.32945740e+02,-2.799809,-2.07808380e+02,0.8
12.917097,-4.90501282e+02,-2.811433,-4.55743599e+01,0.8
12.863952,-3.61792053e+02,-2.859998,-3.44617340e+02,0.8
12.970637,2.72029175e+02,-2.901769,-5.83174500e+02,0.8
12.859512,-3.62976532e+02,-2.864870,1.29798157e+02,0.8
13.041082,2.58258636e+02,-2.818323,-4.86463837e+02,0.8
13.042879,-3.91335876e+02,-2.789732,3.89833679e+01,0.8
12.968931,-2.64875565e+01,-2.731329,3.93012939e+02,0.8
12.869992,2.77401825e+02,-2.797550,1.20393074e+02,0.8
12.950695,-6.35701660e+02,-2.816834,4.61415405e+01,0.8
12.924578,-2.17186111e+02,-2.899308,1.29291412e+02,0.8
12.951639,-1.30146468e+00,-2.820595,-4.95698883e+02,0.8
12.807652,1.03471352e+02,-2.836625,-2.55745148e+02,0.8
12.915785,-2.06035202e+02,-2.849602,-7.04126072e+00,0.8
12.927177,3.88507111e+02,-2.789151,-5.01430634e+02,0.8
12.780944,-6.67636902e+02,-2.782099,-3.69125000e+02,0.8
12.996750,-7.37160828e+02,-2.824574,4.41180496e+01,0.8
12.985688,-2.75277039e+02,-2.807645,-5.63728333e+02,0.8
12.824726,-4.60955383e+02,-2.899249,-5.80365540e+02,0.8
13.039989,-2.56348053e+02,-2.782571,-3.24504974e+02,0.8
12.862413,-5.18933044e+02,-2.864664,3.30860863e+01,0.8
13.015858,-3.87929535e+02,-2.849586,-3.04174744e+02,0.8
12.837925,5.06183228e+02,-2.807809,1.39657181e+02,0.8
12.919537,-4.35548889e+02,-2.859876,-5.63677856e+02,0.8
12.955331,-2.89117401e+02,-2.847659,5.36544312e+02,0.8
12.823792,4.42719757e+02,-2.861197,2.71594360e+02,0.8
12.907244,-5.66335815e+02,-2.888893,-4.95100952e+02,0.8
12.977812,3.02419434e+02,-2.783224,2.54328674e+02,0.8
12.970243,-3.57463593e+02,-2.866349,-5.86438416e+02,0.8
13.031425,-5.41043823e+02,-2.812345,-4.95939392e+02,0.8
12.876310,5.10124817e+02,-2.760616,-2.90515656e+02,0.8
12.801839,-3.13885651e+02,-2.812933,-2.76989536e+01,0.8
12.958621,6.37479431e+02,-2.846669,1.34678955e+02,0.8
13.021173,-6.22774277e+01,-2.865552,-6.42457809e+01,0.8
12.884091,6.95261414e+02,-2.841393,-6.14335815e+02,0.8
12.848566,-3.48829002e+01,-2.754074,3.87347565e+02,0.8
12.972502,-1.39753738e+02,-2.751727,1.36989380e+02,0.8
12.991323,3.31755096e+02,-2.822492,-7.94297562e+01,0.8
12.844559,-6.62251129e+01,-2.789665,2.73636383e+02,0.8
13.000540,-4.04014160e+02,-2.830819,-2.50604614e+02,0.8
12.811166,-3.81913666e+02,-2.885604,1.29181229e+02,0.8
13.875635,-2.92230347e+02,-1.854997,-6.05673889e+02,0.9
13.872976,-1.01924995e+02,-1.797110,-9.77667770e+01,0.9
13.882425,4.97253510e+02,-1.730660,1.23194138e+02,0.9
13.906195,-2.21215836e+02,-1.756672,6.10277710e+01,0.9
13.963137,-2.12426697e+02,-1.839743,-2.61589142e+02,0.9
13.894311,-2.04606430e+02,-1.770972,-4.81757416e+02,0.9
13.985352,-2.11556229e+02,-1.816324,-3.19256897e+02,0.9
13.895637,3.34845367e+02,-1.801673,5.33085861e+01,0.9
14.053246,6.74903931e+02,-1.770691,-7.12292175e+01,0.9
14.044198,-4.66155548e+02,-1.784749,-2.66962677e+02,0.9
13.846916,5.36641479e+02,-1.809618,3.91500969e+01,0.9
13.870396,5.47607605e+02,-1.844735,-3.96213837e+02,0.9
14.016913,-6.75050964e+02,-1.828222,4.34493752e+01,0.9
13.846049,-5.73484924e+02,-1.831131,-1.77267475e+01,0.9
14.008350,2.31019039e+01,-1.726284,-5.97622559e+02,0.9
13.973993,5.66397278e+02,-1.846684,4.16917686e+01,0.9
14.032925,6.00820068e+02,-1.786098,4.15255928e+01,0.9
13.854053,-5.06009560e+01,-1.865754,3.80359985e+02,0.9
14.141415,-3.23581970e+02,-1.862693,8.08929825e+01,0.9
13.856458,-6.54076538e+02,-1.808611,6.31104736e+01,0.9
14.035310,1.73826950e+02,-1.812497,-2.19465317e+02,0.9
14.022307,-5.08485687e+02,-1.775892,-3.24659393e+02,0.9
14.049392,-2.50977722e+02,-1.754794,-4.85191010e+02,0.9
13.970904,3.63461456e+02,-1.837494,-3.92167175e+02,0.9
13.856726,-3.97159607e+02,-1.909089,-5.43219788e+02,0.9
13.822764,-4.39971558e+02,-1.739330,-5.72880066e+02,0.9
13.839924,8.38444138e+01,-1.753592,-6.66317993e+02,0.9
13.928775,4.10542206e+02,-1.830041,-6.04306580e+02,0.9
13.994673,4.60392426e+02,-1.850512,3.88673248e+02,0.9
14.087025,-5.28066711e+02,-1.828972,-2.44501450e+02,0.9
13.964686,-4.41815491e+02,-1.831094,-8.22026291e+01,0.9
14.026729,-3.89946350e+02,-1.737006,-5.21888977e+02,0.9
13.814566,-4.43966217e+02,-1.810488,-7.15455627e+01,0.9
13.973794,2.09762360e+02,-1.824073,-1.66829819e+02,0.9
14.105811,-1.18414200e+02,-1.895067,7.13229218e+01,0.9
14.083124,-5.30114502e+02,-1.789032,-2.58284729e+02,0.9
13.926247,3.34248505e+02,-1.789317,-4.85620361e+02,0.9
13.923774,-5.82745544e+02,-1.719812,1.48201279e+02,0.9
13.939688,6.41167603e+02,-1.887239,-2.81599274e+02,0.9
14.100675,-3.30332550e+02,-1.787443,2.41979599e+02,0.9
13.992146,5.99359070e+02,-1.898006,4.70695953e+01,0.9
14.104959,-2.33911346e+02,-1.777073,-8.17649612e+01,0.9
13.958298,4.30480347e+02,-1.759951,-2.61015137e+02,0.9
13.901041,1.32458817e+02,-1.852194,1.25847801e+02,0.9
14.043480,3.10649170e+02,-1.830180,-9.32260590e+01,0.9
13.988242,4.41195068e+02,-1.741735,-5.74700073e+02,0.9
14.009428,-5.38192177e+00,-1.793608,-3.07358337e+02,0.9
13.921718,3.58171844e+02,-1.827154,-6.86196472e+02,0.9
14.041237,7.02090698e+02,-1.789823,-1.92972656e+02,0.9
14.056462,2.90420563e+02,-1.824027,-4.96605713e+02,0.9
13.897703,-5.21824524e+02,-1.875634,2.25686050e+02,0.9
14.018057,-3.83132629e+02,-1.818122,-5.40581665e+02,0.9
13.911905,-8.70401688e+01,-1.689417,-4.80815125e+02,0.9
13.881659,2.44391968e+02,-1.789183,-5.02289368e+02,0.9
14.020613,3.71079193e+02,-1.802953,-5.36103134e+01,0.9
14.067521,-3.34493408e+01,-1.824557,1.36925629e+02,0.9
13.888483,1.35793365e+02,-1.714036,-5.99160583e+02,0.9
13.923685,5.79791382e+02,-1.872454,-3.74682770e+02,0.9
13.825163,3.31587555e+02,-1.775131,-3.87339996e+02,0.9
13.804306,3.99811798e+02,-1.806089,-5.81501099e+02,0.9
13.911843,2.05948944e+02,-1.846777,-4.81509888e+02,0.9
14.878434,5.98174805e+02,-0.902065,6.48164673e+02,1
14.694041,-2.86324371e+02,-0.965307,-5.19080383e+02,1
14.841647,4.97224915e+02,-0.853965,-2.71774841e+02,1
14.821350,-5.81436340e+02,-0.887145,1.16704277e+02,1
14.847007,2.39637421e+02,-0.879155,-5.79834229e+02,1
14.833761,3.02681122e+02,-0.895166,-4.00511383e+02,1
14.938543,-3.94125885e+02,-0.858308,5.59075928e+02,1
14.871999,1.59577332e+02,-0.799976,2.52044876e+02,1
14.806410,-6.06837097e+02,-0.854262,-1.82972687e+02,1
14.763537,3.24431580e+02,-0.935612,-3.82145355e+02,1
14.977711,-3.05873230e+02,-0.930901,5.67223816e+01,1
14.991352,-1.96621643e+02,-0.976802,2.46466049e+02,1
14.721556,9.40690460e+01,-0.854499,-3.70302849e+01,1
14.979134,-1.12871017e+02,-0.921533,3.00089081e+02,1
14.939701,1.08380455e+02,-0.863449,-9.13088303e+01,1
14.830304,-2.95738159e+02,-0.894025,-2.66552887e+02,1
14.875560,4.49149719e+02,-0.969694,-5.80762756e+02,1
14.909295,-4.50410034e+02,-0.902351,-5.44484291e+01,1
14.918967,1.77022888e+02,-0.857715,-2.59979553e+02,1
14.978374,1.06529411e+02,-0.825687,-8.18782425e+01,1
14.898792,3.15187897e+02,-0.818585,-2.59932037e+02,1
14.738270,-3.68706451e+02,-1.010408,3.55340118e+01,1
14.913640,5.68652039e+02,-0.900721,1.53120987e+02,1
14.951278,-3.23873810e+02,-0.856714,5.11978531e+01,1
14.847939,6.14276428e+02,-0.976460,-2.71380096e+02,1
14.932536,4.56350891e+02,-0.893362,4.87608528e+01,1
14.727894,-2.60708221e+02,-0.945274,-8.34857025e+01,1
14.850838,-2.37981262e+02,-0.825366,-4.08124847e+02,1
14.883060,-6.09415833e+02,-0.953040,2.26871078e+02,1
14.884028,2.71223969e+02,-0.809638,3.79518089e+01,1
14.669117,-4.35993347e+02,-0.844995,3.73810852e+02,1
14.824332,-4.27917114e+02,-0.938986,2.78919434e+02,1
14.723159,2.77001465e+02,-0.958864,3.90278320e+02,1
14.735556,-3.04774292e+02,-0.887767,7.61523560e+02,1
14.837549,4.86765518e+01,-0.882367,-8.76350479e+01,1
14.961016,1.29660141e+02,-0.944656,1.22399567e+02,1
14.807549,-5.03752213e+01,-0.844535,-5.72033264e+02,1
14.858721,-5.71115723e+02,-0.907083,-5.82620483e+02,1
14.933166,6.54337402e+02,-0.839597,4.33600983e+02,1
14.825839,4.36078979e+02,-0.914442,4.95535202e+01,1
14.911539,-3.74502106e+02,-0.934241,-2.84001587e+02,1
14.806743,-8.65466232e+01,-0.811128,3.64860992e+02,1
14.930637,-1.04189972e+02,-0.950204,-5.05770493e+01,1
14.774111,-2.58934174e+02,-0.872984,3.58405952e+01,1
14.845568,2.06389084e+02,-0.955854,-5.60770447e+02,1
14.868853,-1.41674316e+02,-0.965309,5.03954773e+01,1
14.831358,-5.90791931e+02,-0.983624,-2.30137817e+02,1
14.731155,8.35291061e+01,-0.817369,-1.87517029e+02,1
14.806160,1.67041824e+02,-0.812558,-3.91714813e+02,1
14.900072,-4.58204285e+02,-0.855533,-6.37687500e+02,1
14.903270,6.46486664e+01,-0.864153,-6.14614014e+02,1
14.865835,4.08516632e+02,-0.827225,3.99396179e+02,1
14.795432,9.96408844e+01,-0.796148,2.49322853e+01,1
14.968902,-2.91759827e+02,-0.836819,-9.57987518e+01,1
14.911190,2.10881943e+02,-0.971254,-4.85273621e+02,1
14.784999,1.24929604e+02,-0.844939,8.65211029e+01,1
14.894899,-1.66282516e+02,-0.780201,-2.36878540e+02,1
14.922681,6.14850098e+02,-0.869505,4.16821991e+02,1
14.884462,1.61059021e+02,-0.920757,-2.58798492e+02,1
34.900787,4.34581787e+02,19.128969,-1.91265106e+02,10
34.772900,4.23189331e+02,19.055264,-4.09228485e+02,10
34.937210,-1.06820862e+02,19.179775,4.23559296e+02,10
34.859272,-2.01958145e+02,19.016054,-2.86221405e+02,10
34.987083,1.78089386e+02,19.195215,-1.50116028e+02,10
34.817257,-3.59897690e+01,19.139002,-1.16386375e+02,10
34.784779,3.18847321e+02,19.144529,-1.71390307e+00,10
34.828728,3.62487061e+02,19.129995,1.90484497e+02,10
34.920982,-1.71944672e+02,19.122156,-3.62126068e+02,10
34.926144,4.23565338e+02,19.146191,2.87658752e+02,10
34.792301,-7.01229248e+02,19.183460,3.47836365e+02,10
34.784531,-3.51033173e+02,19.120092,-4.76269470e+02,10
35.006844,-1.49856369e+02,19.151207,5.51716553e+02,10
34.717987,4.66410492e+02,19.027203,-1.99388626e+02,10
34.861912,-4.12386505e+02,19.080345,4.12452911e+02,10
35.012276,4.93019165e+02,19.085909,-2.77527222e+02,10
34.908058,6.42912912e+00,19.106318,3.56269775e+02,10
34.809216,-4.46212219e+02,19.018744,-3.96399963e+02,10
34.869732,3.05705688e+02,19.107370,-6.22607544e+02,10
34.878765,5.48699463e+02,19.143000,-1.99541168e+02,10
34.998432,5.30239502e+02,19.021891,4.69008728e+02,10
34.811451,5.85191284e+02,19.015755,-4.66775879e+02,10
34.908760,3.59990479e+02,19.179388,4.92556854e+02,10
34.851662,2.17808121e+02,19.011457,7.29718704e+01,10
34.866215,4.43959991e+02,19.190277,-2.91137817e+02,10
34.754826,-1.60069923e+01,19.061962,-1.79182434e+02,10
34.775711,4.26566864e+02,19.184053,-2.73675995e+02,10
35.005928,-1.60886017e+02,19.189260,-4.36841858e+02,10
34.827602,-5.74355286e+02,19.087526,2.54484192e+02,10
35.068668,1.48458023e+02,19.134279,-4.17595734e+02,10
34.832962,-2.14295517e+02,19.104197,-6.02679138e+02,10
34.897125,1.35125870e+02,19.126520,-6.77934326e+02,10
34.817699,-1.59860474e+02,19.128534,1.64270096e+02,10
34.891911,-4.71688477e+02,19.030125,-3.95921631e+01,10
34.849377,2.53675652e+01,19.143465,-3.38161102e+02,10
34.916519,4.92992401e+02,19.046839,1.90299473e+01,10
34.787521,8.92446976e+01,19.182913,4.03088287e+02,10
35.032757,4.31482727e+02,19.114214,-2.64845978e+02,10
34.774681,1.19229675e+02,19.110373,-1.70027191e+02,10
34.806732,-3.16213989e+02,19.168591,5.70233521e+02,10
34.791279,-4.38349274e+02,19.191965,9.31983948e+00,10
34.742207,4.95346069e+02,19.060505,3.56873871e+02,10
34.869823,6.09179993e+02,19.146006,-1.47749695e+02,10
34.917896,-6.16168884e+02,19.073774,3.46047211e+02,10
34.842697,-7.42349548e+02,19.090656,2.10007126e+02,10
34.799965,5.25294067e+02,19.100950,-2.57671570e+02,10
34.995609,-1.97461227e+02,19.117245,3.50152130e+02,10
34.809898,-4.68529396e+01,19.174173,-6.37410278e+02,10
34.701271,-3.64966949e+02,19.045450,-3.77773254e+02,10
34.821114,4.42450348e+02,19.112597,-1.19950752e+02,10
34.806099,6.43262207e+02,19.185907,5.48811768e+02,10
34.938744,2.25647949e+02,19.089548,4.12207855e+02,10
34.869278,5.08539825e+02,19.019926,5.93212402e+02,10
35.002644,-3.69085999e+02,19.065243,-4.52104706e+02,10
34.953987,-4.80440521e+02,19.134825,6.78299637e+01,10
